customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00170,Female,0,Yes,No,39,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,37.672637405109185,1469.23,No
CUST00171,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),107.65148953715581,107.65,Yes
CUST00172,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.7123437523676,700.84,Yes
CUST00173,Male,0,Yes,No,14,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.20480224115613,786.87,No
CUST00174,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),67.87965300972091,1221.83,No
CUST00175,Female,0,Yes,No,6,No,Yes,No,No,No,No internet service,No,No,No,Two year,No,Electronic check,93.22234330748874,559.33,No
CUST00176,Female,0,No,No,11,No,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Electronic check,58.71288174836542,645.84,No
CUST00177,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.7704909544004,1219.02,Yes
CUST00178,Male,0,No,Yes,23,No,Yes,No,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),70.13749887806726,1613.16,No
CUST00179,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,83.3640993277547,2417.56,Yes
CUST00180,Male,0,Yes,Yes,26,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),71.43402840789729,1857.28,No
CUST00181,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Electronic check,81.83664800859611,654.69,No
CUST00182,Male,0,No,No,72,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,86.93031591596284,6258.98,No
CUST00183,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,75.81811905853642,2805.27,No
CUST00184,Male,0,No,Yes,6,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),104.88175588467257,629.29,No
CUST00185,Male,0,Yes,No,4,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Electronic check,62.0978378507737,248.39,No
CUST00186,Male,0,Yes,No,7,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.5998181110487,662.2,Yes
CUST00187,Female,1,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,49.46153355361123,593.54,Yes
CUST00188,Male,0,Yes,No,38,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.14866169564903,2855.65,No
CUST00189,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),44.29290785723225,1328.79,No
CUST00190,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),44.685740388282504,1698.06,No
CUST00191,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,97.86303265930457,587.18,Yes
CUST00192,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,117.20469338458628,2109.68,No
CUST00193,Male,0,No,No,6,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),60.96617322462445,365.8,Yes
CUST00194,Male,0,Yes,No,2,Yes,Yes,No,No,No,No,No,Yes,No,One year,No,Electronic check,39.84101912192787,79.68,No
CUST00195,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.72420356295147,1488.66,No
CUST00196,Female,0,No,No,3,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.73057963587487,137.19,No
CUST00197,Female,1,No,Yes,22,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,97.44495961554898,2143.79,Yes
CUST00198,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,80.07236810711825,1601.45,Yes
CUST00199,Male,1,No,No,33,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,79.5567169794595,2625.37,No
CUST00200,Male,0,Yes,No,3,Yes,Yes,No,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),62.14473890646085,186.43,Yes
CUST00201,Male,0,Yes,No,30,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),47.03830324368124,1411.15,No
CUST00202,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4035512537528,6581.06,No
CUST00203,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),62.25345623335861,2365.63,No
CUST00204,Male,1,No,No,27,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,39.095468533772504,1055.58,No
CUST00205,Female,1,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,103.79188459610259,2179.63,No
CUST00206,Male,1,No,No,10,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,120.0,1200.0,Yes
CUST00207,Female,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),68.93235468352108,1792.24,No
CUST00208,Female,0,No,Yes,25,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.90799726144469,1847.7,No
CUST00209,Female,0,No,No,19,Yes,No phone service,No,No,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,110.30435942800361,2095.78,No
CUST00210,Male,1,Yes,Yes,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,57.56220489114551,1784.43,No
CUST00211,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,Yes,Mailed check,93.12651753296359,1024.39,No
CUST00212,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),50.69776019830029,101.4,No
CUST00213,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),77.02170760469019,1232.35,No
CUST00214,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.876538720928764,245.26,No
CUST00215,Male,1,No,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Two year,No,Electronic check,58.60628216489255,527.46,No
CUST00216,Male,0,Yes,No,1,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),23.54906473780862,23.55,Yes
CUST00217,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.28716629402803,695.58,Yes
CUST00218,Male,0,Yes,No,33,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.99502668335155,2474.84,No
CUST00219,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,No,Electronic check,39.486241397542685,592.29,No
CUST00220,Male,0,Yes,No,1,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,119.88624102946906,119.89,No
CUST00221,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,66.91033017369828,802.92,No
CUST00222,Male,0,Yes,No,6,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,61.487072221704146,368.92,No
CUST00223,Female,1,Yes,Yes,12,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,40.556381885559134,486.68,No
CUST00224,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.52794296885372,845.28,No
CUST00225,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,42.570209788270915,2256.22,No
CUST00226,Female,1,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),84.12086458912313,84.12,No
CUST00227,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.105466141061356,991.43,No
CUST00228,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.86669253121208,2882.93,No
CUST00229,Male,0,Yes,No,64,No,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.15144480478125,3849.69,No
CUST00230,Male,0,No,No,3,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,84.60770691646808,253.82,Yes
CUST00231,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,Yes,Electronic check,32.47584554517624,487.14,No
CUST00232,Female,1,No,No,1,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.41713104538545,76.42,Yes
CUST00233,Female,0,No,Yes,13,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,40.478821856226745,526.22,No
CUST00234,Female,0,No,No,2,No,No,DSL,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),48.83128356130936,97.66,No
CUST00235,Female,0,Yes,No,36,Yes,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Mailed check,79.49638975258907,2861.87,No
CUST00236,Female,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),66.16432112151315,132.33,No
CUST00237,Female,0,No,No,14,No,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.33445713903357,1040.68,Yes
CUST00238,Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.79642728949014,1173.15,No
CUST00239,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),69.14435726795979,4909.25,No
CUST00240,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,61.56528482474385,1292.87,No
CUST00241,Female,1,Yes,No,6,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,39.98058225861415,239.88,Yes
CUST00242,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,119.90357858340104,599.52,Yes
CUST00243,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),78.6843838467133,157.37,Yes
CUST00244,Male,0,No,No,28,No,No phone service,No,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,65.01536598177098,1820.43,No
CUST00245,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),56.99432825364569,1310.87,No
CUST00246,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.18514827570917,1263.33,No
CUST00247,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),64.8736154502963,64.87,No
CUST00248,Male,0,No,Yes,28,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.21727545477631,2190.08,Yes
CUST00249,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),50.65666816218126,1013.13,No
CUST00250,Male,1,Yes,No,66,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.99348105049044,7061.57,No
CUST00251,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.24659747663713,1398.19,Yes
CUST00252,Male,1,No,Yes,7,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,19.82237829611367,138.76,No
CUST00253,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,72.19777124761912,649.78,No
CUST00254,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.13648302586924,255.41,Yes
CUST00255,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,32.00543766448055,800.14,No
CUST00256,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,92.53629048801947,2220.87,Yes
CUST00257,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),80.75660975106206,323.03,No
CUST00258,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.284235810466534,96.85,Yes
CUST00259,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,60.68070303564467,60.68,No
CUST00260,Male,0,No,Yes,48,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.43351000532526,1748.81,No
CUST00261,Male,0,Yes,No,5,No,No,No,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,85.91981705165598,429.6,Yes
CUST00262,Female,0,Yes,No,8,No,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),39.55645094626357,316.45,Yes
CUST00263,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.63782888734913,249.83,Yes
CUST00264,Male,0,Yes,No,10,No,Yes,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.05472784806015,670.55,No
CUST00265,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),116.76745479512827,2919.19,Yes
CUST00266,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,95.52659407801757,3821.06,No
CUST00267,Female,0,No,Yes,4,Yes,No,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,40.26930161454246,161.08,No
CUST00268,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,34.38350882514776,790.82,No
CUST00269,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),50.21427579716735,401.71,Yes
CUST00270,Male,0,No,No,72,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.94981714810872,2156.39,No
CUST00271,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.67503242552526,592.73,No
CUST00272,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),81.46643184891501,81.47,No
CUST00273,Female,0,Yes,Yes,14,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),87.84359714194184,1229.81,No
CUST00274,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.22375811986525,198.67,Yes
CUST00275,Male,0,Yes,No,1,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,68.00408838242728,68.0,No
CUST00276,Female,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),38.35570352118902,882.18,No
CUST00277,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,71.87418555348745,1868.73,No
CUST00278,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,96.60465855972612,1159.26,Yes
CUST00279,Male,0,No,No,22,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),54.2424610699212,1193.33,Yes
CUST00280,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,75.16596463431864,1127.49,No
CUST00281,Female,0,No,Yes,19,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.69527400614366,1267.21,No
CUST00282,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,51.66692952809928,930.0,No
CUST00283,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),77.87369833250696,1635.35,No
CUST00284,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,110.43382734810945,441.74,Yes
CUST00285,Female,0,No,Yes,6,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.37864319646626,596.27,Yes
CUST00286,Male,0,Yes,Yes,11,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.9649620183667,483.61,Yes
CUST00287,Male,0,Yes,Yes,11,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.97120105352644,747.68,No
CUST00288,Male,0,Yes,No,29,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,83.28287445979461,2415.2,No
CUST00289,Male,0,No,Yes,9,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,67.07567436791469,603.68,No
CUST00290,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),32.876175520838814,98.63,No
CUST00291,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,46.08471491696554,230.42,No
CUST00292,Male,0,Yes,No,4,Yes,Yes,No,No,No,No,Yes,No,No,Two year,No,Electronic check,80.68564509485475,322.74,No
CUST00293,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Mailed check,113.2137482257721,2943.56,No
CUST00294,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,48.81931507921246,585.83,No
CUST00295,Female,0,Yes,No,24,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.18660290109497,988.48,Yes
CUST00296,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,93.20771322878956,932.08,No
CUST00297,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),70.86072086120247,3117.87,No
CUST00298,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.277119605078134,3979.95,No
CUST00299,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),60.17059632007572,1323.75,No
CUST00300,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),61.459041320775725,2396.9,No
CUST00301,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),83.78062382445826,1172.93,No
CUST00302,Male,1,No,No,54,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),70.69158205605265,3817.35,No
CUST00303,Male,0,Yes,Yes,35,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),26.740866325769936,935.93,No
CUST00304,Female,1,No,Yes,72,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,No,Credit card (automatic),61.820032121077986,4451.04,No
CUST00305,Female,0,No,No,19,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,110.89526537924976,2107.01,Yes
CUST00306,Male,1,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.73370752525148,2782.01,No
CUST00307,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,96.35259430649484,1445.29,No
CUST00308,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),44.115377468097606,220.58,Yes
CUST00309,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,74.03436841838514,592.27,Yes
CUST00310,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.73625875196173,3904.4,No
CUST00311,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.85516089169172,66.86,No
CUST00312,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,94.57827660380994,1607.83,No
CUST00313,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,43.58720656320109,392.28,No
